base_name,rp,solver,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,time_to_cluster
kmedoids_cross_convex,120,Xpress,18.3442126,87.4438907,302.9491779,23.9566638,5.728093704023666e8,OPTIMAL,1888905,1442978,63.6736922,5.434176243550205e8,OPTIMAL,24,0,20.02783690073425,0.0,15.8611362
kmedoids_cross_convex,180,Xpress,32.6779594,142.4448178,432.8134833,9.0999749,5.699033695463028e8,OPTIMAL,2807625,2155778,60.8016846,5.406660082413625e8,OPTIMAL,24,1,84.0843183934343,0.51369863,13.1288531
kmedoids_cross_convex,180,Xpress,34.8357163,147.7427953,319.8763543,9.6384091,5.537692354329147e8,OPTIMAL,2807625,2155778,64.887296,5.113172757124716e8,OPTIMAL,54,45,123.61514361366731,85.95550284869628,13.491888
kmedoids_cross_convex,180,Xpress,33.6915907,160.335995,262.1706433,9.676909,5.686171710627289e8,OPTIMAL,2807625,2155778,62.1110829,5.3171896245407236e8,OPTIMAL,34,4,98.08206615324764,2.05479452,13.1646838
kmedoids_cross_convex,180,Xpress,35.2882827,164.3513176,343.0102443,11.9166323,5.408105460275726e8,OPTIMAL,2807625,2155778,75.8831326,4.9296447090535396e8,OPTIMAL,88,67,274.96138183088283,139.07707003101854,12.878243
kmedoids_cross_convex,180,Xpress,31.4521439,171.9321602,266.7030518,9.281811,5.701060715170975e8,OPTIMAL,2807625,2155778,58.2049526,5.378907467060362e8,OPTIMAL,27,4,22.722334411974117,1.0871069415077788,12.8688029
kmedoids_cross_convex,180,Xpress,36.3820105,180.5597128,271.0608105,9.4250414,5.504837687619019e8,OPTIMAL,2807625,2155778,68.0069715,5.016984521142432e8,OPTIMAL,106,50,231.48062022820363,112.76873092905981,12.6053527
kmedoids_cross_convex,180,Xpress,38.2498951,174.7300773,292.9646142,9.8708297,5.296610386670227e8,OPTIMAL,2807625,2155778,79.4881539,4.835275679403534e8,OPTIMAL,96,90,288.9634126701792,161.4292373127063,13.1015278
kmedoids_cross_convex,180,Xpress,37.6557582,179.2269549,527.6814027,9.9328906,5.629597302722244e8,OPTIMAL,2807625,2155778,67.4420979,5.227415290605661e8,OPTIMAL,73,11,129.77807920023866,8.427161028496522,12.6705378
kmedoids_cross_convex,180,Xpress,38.8088932,180.7570176,377.2949507,9.6088802,5.586846048182755e8,OPTIMAL,2807625,2155778,65.4891326,5.160874765052858e8,OPTIMAL,49,7,100.23886833286589,7.368473683243208,12.9579352
kmedoids_cross_convex,180,Xpress,39.8438003,181.1834938,302.5933627,9.6807548,5.53345369399765e8,OPTIMAL,2807625,2155778,63.4397933,5.089559026161469e8,OPTIMAL,134,32,334.4928928014403,66.84477579264546,12.8239839
0_HourlyBenchmark,1,Xpress,52.0175663,129.1852258,528.4336937,25.2398444,4.685700547504196e8,OPTIMAL,6824040,4748143,0.0,0.0,,25,9,36.46423909168288,5.139846435702909,0.0
