year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,0,139,0.0,0.30282924572454856,0.7261970347100732,0.6211397826264584,0.48683214977426864
2030,0,140,0.0,0.2999129857051198,0.7287375924869811,0.6399006339902883,0.4944621543751605
2030,0,141,0.0,0.27360430230069127,0.7229814559118906,0.663753548550585,0.4953295282368819
2030,0,142,0.0,0.22942278621103554,0.7175831853155018,0.6445417392642914,0.4957473371491215
2030,0,143,0.0,0.19908366266121502,0.7259662883874896,0.6022777520327647,0.49428235232389095
2030,0,144,0.0,0.16708983726985885,0.7002233587071746,0.5771206742915079,0.4806226209967415
2030,0,145,0.0,0.1745035826775355,0.6778888072068601,0.5525016224065274,0.48224517223061564
2030,0,146,0.0,0.18874280305851873,0.6614100525276982,0.5298959834288955,0.47659543730055454
2030,0,147,0.0,0.167348332436688,0.6415235864975327,0.5167630902936543,0.48172769340822374
2030,0,148,0.0,0.16851685732203783,0.6337036865512514,0.4972929345620956,0.4820602341745049
2030,0,149,0.0,0.1796888550167798,0.6562155566249551,0.4901156535368351,0.48189689334259933
2030,0,150,0.0,0.17932206824362548,0.6649494225999101,0.4964170748977043,0.4746527807876092
2030,0,151,0.0,0.17323586067490046,0.6490441831608705,0.49955477685436367,0.4795498541438787
2030,0,152,0.0,0.17525385081972444,0.6241755451058019,0.5288138116338791,0.4775291614552448
2030,0,153,0.04880526890946615,0.17900125885380452,0.6005691214099079,0.5708450966891865,0.4792362337365082
2030,0,154,0.18652107892362013,0.19409687936845962,0.5605149646792851,0.6149876191383007,0.4852132908381423
2030,0,155,0.31052068418723405,0.17685063763716327,0.5114724432657769,0.620984866330846,0.48458592106235593
2030,0,156,0.3926389103737452,0.13205409959337183,0.5502510313565859,0.6309117540617151,0.48139216867561124
2030,0,157,0.4234361719559521,0.10436899462843886,0.551950911000441,0.6265317333463355,0.4877732035109457
2030,0,158,0.40373641215959233,0.10338118572866747,0.552317082422683,0.6110441404138857,0.4824614077223915
2030,0,159,0.3421652138249412,0.1312064502931791,0.557466512568157,0.598350006925554,0.48102702647681916
2030,0,160,0.2451605883441034,0.16066602447215458,0.5577507051184174,0.5920013181861178,0.47649114059648595
2030,0,161,0.12477287140068238,0.14947354113726102,0.5277893104871254,0.5910732182047906,0.4821333814101433
2030,0,162,0.000985781296694776,0.13227938429328806,0.5022195318147971,0.5996736606568586,0.4889800892221241
2030,0,163,0.0,0.12825527768606695,0.5081891768739464,0.6300071907823815,0.48247571671747774
2030,0,164,0.0,0.12028918831264662,0.5147943695581149,0.6354713306799996,0.4804587465029584
2030,0,165,0.0,0.10347329312070888,0.5148188079527781,0.6439868313470565,0.48249038852089227
2030,0,166,0.0,0.08599653117277674,0.49811857434979057,0.621070120671848,0.4856280654870622
2030,0,167,0.0,0.042562769867810255,0.44056912919678864,0.5879272884830514,0.48088238210178647
2030,0,168,0.0,0.018961649600190332,0.4455935190165815,0.5650860075105801,0.4812312072482917
2030,0,169,0.0,0.008821739332055524,0.4530912678265674,0.5469250596063714,0.632149991076089
2030,0,170,0.0,0.007599160567492663,0.44472235625434225,0.5373168340505071,0.6386479987287531
2030,0,171,0.0,0.00965790725199137,0.43808469039874276,0.5196895501146186,0.6369803350143336
2030,0,172,0.0,0.010127024463055434,0.42200129247983864,0.5040553366634444,0.6378823531307822
2030,0,173,0.0,0.011988933673555602,0.4265827199591249,0.5159353272537541,0.6423628562367458
2030,0,174,0.0,0.02002319457605686,0.4217794393567267,0.5455802419503814,0.6313000107261132
2030,0,175,0.0,0.03855088778067664,0.4186504362748908,0.6018148106494019,0.6402836005237732
2030,0,176,0.0,0.04764715038328797,0.41764365035446355,0.6552539528860557,0.6407318891686439
2030,0,177,0.05031324180550841,0.04724006654067351,0.4143070119157198,0.6823171090932137,0.6381291962402647
2030,0,178,0.19223815786107687,0.06705785515961339,0.38833175092417344,0.7038498782389025,0.6382796752812726
2030,0,179,0.31222238602038954,0.06387360416202649,0.356618975170857,0.7050548067786033,0.6389248618363834
2030,0,180,0.3849776200687787,0.0932885003297158,0.36803526651549107,0.7008257535843306,0.6299948486751908
2030,0,181,0.417687683696925,0.10927341911240915,0.38826767654302435,0.6822143414097606,0.6313347357492962
2030,0,182,0.40966130011041124,0.15473116975542991,0.38944382803528715,0.6692882594183763,0.634297595667229
2030,0,183,0.35685406403123765,0.216838454691067,0.39221399233961257,0.647236126234526,0.6280506022320762
2030,0,184,0.2629139225411163,0.2053554844051252,0.3767453154302259,0.6409365378858577,0.6263158240624958
2030,0,185,0.13597793889308965,0.19491786739046182,0.33038654000357204,0.6322571679520815,0.622211611867476
2030,0,186,0.002049807251818992,0.21084169504065634,0.30938256082363563,0.6526895169073786,0.6274211013343567
2030,0,187,0.0,0.1669598305411167,0.31379622043666644,0.6944638967187817,0.6286338144727367
2030,0,188,0.0,0.07017128179472142,0.30595219351398245,0.7199593095380616,0.633309610684777
2030,0,189,0.0,0.0786802752561414,0.2899947743562478,0.7176358933558644,0.6280262013496455
2030,0,190,0.0,0.11833329888915822,0.27973865032858075,0.6755788229873464,0.6418579775430873
2030,0,191,0.0,0.19721864077608373,0.28462159275105814,0.61520984276908,0.6312724665809485
2030,0,192,0.0,0.3577627325649407,0.29509411576597055,0.5870555167877287,0.6297506349666193
2030,0,193,0.0,0.3936067106825903,0.3048332113708644,0.5205596278711166,0.6261263127768791
2030,0,194,0.0,0.5629490153226243,0.3290357448887503,0.5002130457209042,0.6308282523377856
2030,0,195,0.0,0.62797572948737,0.3441608037988012,0.49089574359226956,0.6330229343649527
2030,0,196,0.0,0.5258617100962363,0.3602949448120603,0.48286626131106053,0.6370415814842648
2030,0,197,0.0,0.5384448571267129,0.38315333435363574,0.4932374012173287,0.6266304959474129
2030,0,198,0.0,0.5467659478065231,0.42595582936885723,0.5243977126556577,0.6239359174521197
2030,0,199,0.0,0.3863276195998211,0.4491942821577737,0.5799577797833495,0.6232420854452679
2030,0,200,0.0,0.2566331884859508,0.46821576445754753,0.6393579308684367,0.632374525039129
2030,0,201,0.03906688127383189,0.24518389072557384,0.4756487852041277,0.6818974161487427,0.6311890115821607
2030,0,202,0.15816422681992898,0.35100665217970256,0.48201052345374756,0.7029620784570206,0.6345103984411073
2030,0,203,0.26699267678210087,0.3664172397810975,0.46055291328995424,0.7073536283894637,0.6327621585981317
2030,0,204,0.3407991476588281,0.3175956899960514,0.5125339846756974,0.7079227251552397,0.6301328913007428
2030,0,205,0.3785145157245807,0.2516634926608672,0.5467863626545209,0.7129761690834844,0.6276313820436186
2030,0,206,0.3747787027880877,0.24475591651986356,0.5562810291464594,0.6926741271958199,0.631315026850944
2030,0,207,0.33199567863016827,0.18368734133641737,0.5471027842692452,0.6594915651185252,0.6282500340130637
2030,0,208,0.2471056236810778,0.16881879015063866,0.5307620937847333,0.643514920139957,0.6242140684485007
2030,0,209,0.12975629207234476,0.2123189336050195,0.4916854909222685,0.6403780765946643,0.6206150580912114
2030,0,210,0.0034525071382498313,0.2069507539963599,0.5069791281674995,0.6547651644338486,0.624166000161007
2030,0,211,0.0,0.21400721265218736,0.49510834487166794,0.7031744078145225,0.6197015663525717
2030,0,212,0.0,0.2425663941650811,0.5104702576095062,0.7215883955266174,0.6173320465738362
2030,0,213,0.0,0.24243781556539862,0.5019869778172041,0.7099353544279188,0.6263571614938315
2030,0,214,0.0,0.21324022808670418,0.4888114793810465,0.6658080225519899,0.6289690494787629
